Date,IEF
2016-02-08,0.3679821097805711
2016-02-09,0.6151410847829167
2016-02-10,-0.5508814570541888
2016-02-11,0.6085520617701703
2016-02-12,-0.6357543797846285
2016-02-15,0.6357543797846285
2016-02-16,-0.5868759536139658
2016-02-17,0.4781572571503817
2016-02-18,0.4144702465538977
2016-02-19,0.405176560334998
2016-02-22,-0.3642110004530694
2016-02-23,-0.436495173297626
2016-02-24,0.4245143278539488
2016-02-25,-0.41808891156653455
2016-02-26,-0.32832503751358944
2016-02-29,0.32164506384480823
2016-03-01,0.35392039231333916
2016-03-02,-0.36214690162082186
2016-03-03,0.33088329205550693
2016-03-04,-0.3165173967135718
2016-03-07,-0.359528456320717
2016-03-08,0.3840085594691179
2016-03-09,-0.3661451121747079
2016-03-10,0.32563230053899644
2016-03-11,-0.3713823491788103
2016-03-14,0.3564484401504372
2016-03-15,0.3715004853685764
2016-03-16,-0.37424474939493857
2016-03-17,0.3281649748383252
2016-03-18,-0.3219734691730881
2016-03-21,-0.3254216507880391
2016-03-22,0.3545573335537744
2016-03-23,-0.32759919293978274
2016-03-24,0.30876265524132085
2016-03-25,-0.30876265524132085
2016-03-28,-0.2444822318064549
2016-03-29,0.25050552513989666
2016-03-30,-0.14393117134287828
2016-03-31,-0.09299724736419719
2016-04-01,-0.18628408451825634
2016-04-04,-0.21489424850757166
2016-04-05,0.2821997775698303
2016-04-06,-0.2690919893455122
2016-04-07,0.2701062095267049
2016-04-08,-0.26098862235404413
2016-04-11,-0.270307951270478
2016-04-12,0.28012537247908975
2016-04-13,-0.26430947288162937
2016-04-14,0.23028713020116331
2016-04-15,0.22219527495329264
2016-04-18,0.2123488056597101
2016-04-19,-0.20228516359036003
2016-04-20,0.1862517555562124
2016-04-21,-0.2124235144910564
2016-04-22,0.20131710211813222
2016-04-25,-0.17607482793314877
2016-04-26,0.2216876123560203
2016-04-27,0.21126130738474652
2016-04-28,0.18293889360397247
2016-04-29,-0.16706439206412763
2016-05-02,-0.19440844971720622
2016-05-03,0.19797342607725135
2016-05-04,-0.18293747888738135
2016-05-05,0.15711831318501446
2016-05-06,0.15745238898846917
2016-05-09,-0.12264972649275503
2016-05-10,0.17395576713006794
2016-05-11,-0.1731434270266073
2016-05-12,-0.19174102375080576
2016-05-13,0.21119593040113122
2016-05-16,-0.19556499539012429
2016-05-17,-0.19556499539012429
2016-05-18,-0.2695332767644679
2016-05-19,-0.22718376328805523
2016-05-20,0.22726346028315958
2016-05-23,0.2476563251116147
2016-05-24,-0.2314094917512059
2016-05-25,0.297002584035298
2016-05-26,0.3276484348273577
2016-05-27,0.2982270169627128
2016-05-30,-0.2982270169627128
2016-05-31,-0.2781472488149573
2016-06-01,0.3085602421857586
2016-06-02,-0.3374145356092003
2016-06-03,0.49220702542283645
2016-06-06,-0.4519377455053454
2016-06-07,0.4824899571455864
2016-06-08,-0.49955943457258867
2016-06-09,0.5162233589810281
2016-06-10,-0.5029340611383386
2016-06-13,0.4313115194216837
2016-06-14,0.42646045484286305
2016-06-15,-0.40551561654415774
2016-06-16,0.4024251178066371
2016-06-17,-0.4694320174399344
2016-06-20,-0.43664394314891486
2016-06-21,0.4401766507408903
2016-06-22,-0.4289115589454783
2016-06-23,-0.43377759533276
2016-06-24,0.35039211919442337
2016-06-27,-0.30290060292767573
2016-06-28,-0.3493718354883219
2016-06-29,-0.43144873952296503
2016-06-30,-0.45329794536841994
2016-07-01,0.5666599635766238
2016-07-04,-0.5666599635766238
2016-07-05,0.5740660439620976
2016-07-06,0.573791050621844
2016-07-07,-0.6043003072260531
2016-07-08,0.6370743100497568
2016-07-11,-0.6799608384484597
2016-07-12,-0.6115638980691023
2016-07-13,0.6565230715704956
2016-07-14,-0.621960807539162
2016-07-15,0.5858563902206781
2016-07-18,0.5833940493572694
2016-07-19,-0.5594117242387078
2016-07-20,-0.5438572311871388
2016-07-21,-0.5261838145919154
2016-07-22,0.5335306698570472
2016-07-25,-0.5561741948021484
2016-07-26,-0.5958379856900609
2016-07-27,-0.6074823801114793
2016-07-28,0.6532928209661331
2016-07-29,0.7227160484409151
2016-08-01,-0.6952215483182526
2016-08-02,-0.6626130678319604
2016-08-03,0.6634153019548935
2016-08-04,-0.666183274185689
2016-08-05,-0.603770788882064
2016-08-08,-0.624897172367193
2016-08-09,0.6558841855283202
2016-08-10,0.7180135618271946
2016-08-11,-0.7074322170101242
2016-08-12,-0.7544844219187575
2016-08-15,-0.6976667133120064
2016-08-16,0.6952845303262554
2016-08-17,0.7097459312176995
2016-08-18,0.7377488709434514
2016-08-19,-0.712448694627843
2016-08-22,0.7443184478933627
2016-08-23,-0.7912759787756285
2016-08-24,-0.7520024316459322
2016-08-25,-0.711809964743409
2016-08-26,0.7300771188296533
2016-08-29,-0.6577609796687172
2016-08-30,0.7010871440116924
2016-08-31,-0.6571026754294829
2016-09-01,-0.6312256711507546
2016-09-02,0.690104130282434
2016-09-05,-0.690104130282434
2016-09-06,-0.6836437247863266
2016-09-07,0.7734878748721672
2016-09-08,-0.7442554233621448
2016-09-09,-0.5835630379770729
2016-09-12,0.4598315595746221
2016-09-13,0.5411389972476721
2016-09-14,-0.4259344734137057
2016-09-15,0.4116485654613706
2016-09-16,0.45510738288018193
2016-09-19,-0.4758291503974515
2016-09-20,0.4885152485758259
2016-09-21,-0.4559558644980949
2016-09-22,0.626250440376201
2016-09-23,-0.6043376119451684
2016-09-26,0.6049828245689359
2016-09-27,0.6115142071102528
2016-09-28,-0.6490331198768527
2016-09-29,-0.6161906888111695
2016-09-30,0.6139137138797317
2016-10-03,-0.6086908970087717
2016-10-04,0.5526428286591623
2016-10-05,-0.48925568412451836
2016-10-06,0.45195783787351396
2016-10-07,0.44851840621235484
2016-10-10,-0.38377529574242086
2016-10-11,0.3733629665381518
2016-10-12,-0.28600309917629035
2016-10-13,0.29519667359312374
2016-10-14,-0.25376227816827285
2016-10-17,0.2190412667019364
2016-10-18,-0.23073556045521143
2016-10-19,0.2402696255181869
2016-10-20,0.2693174439629304
2016-10-21,-0.2580121499940395
2016-10-24,0.27271688256688265
2016-10-25,-0.2440830739418007
2016-10-26,0.2549793750444283
2016-10-27,-0.20624418346032078
2016-10-28,0.1614224141241004
2016-10-31,0.17001939550574277
2016-11-01,-0.1876454524090654
2016-11-02,0.21811177012806895
2016-11-03,-0.17119754835352308
2016-11-04,0.1676968246976706
2016-11-07,-0.17005533903926165
2016-11-08,0.22678249341012235
2016-11-09,-0.06402249350433173
2016-11-10,-0.022255436776586757
2016-11-11,-0.026710627558218458
2016-11-14,-0.09306383810226182
2016-11-15,0.05638153962007747
2016-11-16,-0.03997867149483192
2016-11-17,0.061269785989619796
2016-11-18,-0.08845331235848361
2016-11-21,-0.07615867961358494
2016-11-22,0.02958222926194834
2016-11-23,-0.12135176421821353
2016-11-24,0.12135176421821353
2016-11-25,0.030294797428773224
2016-11-28,-0.019322802909662873
2016-11-29,-0.047252418411029035
2016-11-30,-0.043767537277949964
2016-12-01,-0.14188702647627108
2016-12-02,0.10530684307568655
2016-12-05,-0.10853613370323892
2016-12-06,0.05394617249563441
2016-12-07,-0.0424932643338401
2016-12-08,-0.0411435841444282
2016-12-09,0.09526111929689168
2016-12-12,-0.09896103609357076
2016-12-13,0.05792315420356514
2016-12-14,-0.010192905653006401
2016-12-15,-0.11409036518696569
2016-12-16,0.11891747984316303
2016-12-19,0.1325876518383028
2016-12-20,-0.1492583012026361
2016-12-21,0.10916792201702696
2016-12-22,-0.13182017801887025
2016-12-23,0.12067822989677623
2016-12-26,-0.12067822989677623
2016-12-27,-0.14620420293076847
2016-12-28,0.1359096815583517
2016-12-29,0.14468954342739254
2016-12-30,-0.11913438509612889
2017-01-02,-0.11913438509612889
2017-01-03,-0.18928214980036612
2017-01-04,0.0865882681856418
2017-01-05,-0.02901755876387152
2017-01-06,-0.02540974545156921
2017-01-09,-0.02742855101717756
2017-01-10,-0.0408794917541751
2017-01-11,0.015151290554427876
2017-01-12,0.09963573883322063
2017-01-13,-0.025372129489077133
2017-01-16,0.025372129489077133
2017-01-17,0.13418394781620355
2017-01-18,-0.08595723686191126
2017-01-19,-0.023450905672393274
2017-01-20,0.040142609063077095
2017-01-23,0.03778481719176369
2017-01-24,-0.07565077118860258
2017-01-25,-0.068539634317623
2017-01-26,0.07047789857322106
2017-01-27,0.08318940170210787
2017-01-30,-0.03783716144528537
2017-01-31,-0.07280904973813207
2017-02-01,-0.07774352810546703
2017-02-02,0.10297212598020161
2017-02-03,-0.09730213946674315
2017-02-06,0.07369027940835915
2017-02-07,-0.05569942879175782
2017-02-08,0.09765400314028477
2017-02-09,0.14440499634153595
2017-02-10,-0.08687195583018192
2017-02-13,0.10703846572820352
2017-02-14,0.11976860306234471
2017-02-15,-0.06298266979363021
2017-02-16,0.13364567924195048
2017-02-17,0.15778688697258675
2017-02-20,-0.15778688697258675
2017-02-21,-0.15778688697258675
2017-02-22,1.4430530751807584
2017-02-23,-1.3528640135765575
2017-02-24,1.3137711837615
2017-02-27,-1.3401401178981613
2017-02-28,-1.322152095190994
2017-03-01,-1.490379945975077
2017-03-02,1.5338928821001343
2017-03-03,1.3376879209649173
2017-03-06,1.3326345737159033
2017-03-07,-1.3438866152654503
2017-03-08,-1.3213315868985742
2017-03-09,1.172399269983963
2017-03-10,1.1380844244856665
2017-03-13,-1.0531630871865667
2017-03-14,1.0075157144366447
2017-03-15,1.0726267356327877
2017-03-16,0.9317607557528136
2017-03-17,-0.8862245821125188
2017-03-20,0.8369919389845234
2017-03-21,-0.7915196913160143
2017-03-22,0.7293258569110519
2017-03-23,-0.7443930395154363
2017-03-24,-0.6704758931568414
2017-03-27,0.5940027468343028
2017-03-28,-0.6350746006345098
2017-03-29,-0.8243641164675454
2017-03-30,0.916038039430503
2017-03-31,-1.023731093537352
2017-04-03,1.0677991273052636
2017-04-04,1.029444798907326
2017-04-05,-1.1213356619297363
2017-04-06,1.0362219648990727
2017-04-07,-1.1497398210737515
2017-04-10,-1.1752831211212045
2017-04-11,1.2334206380020687
2017-04-12,1.2626506350999445
2017-04-13,1.1834400006523655
2017-04-14,-1.1834400006523655
2017-04-17,1.161978034902135
2017-04-18,-1.1177636927714893
2017-04-19,-1.1451255790464248
2017-04-20,-0.951331221115667
2017-04-21,1.0198958181502449
2017-04-24,-0.8114269495764344
2017-04-25,0.8116310783370922
2017-04-26,-0.8520804634252955
2017-04-27,0.8552508803180812
2017-04-28,-0.8206549961830649
2017-05-01,0.7659223523427737
2017-05-02,-0.7668024272480538
2017-05-03,0.7054765502187882
2017-05-04,-0.6793409868812655
2017-05-05,0.5077486668809295
2017-05-08,-0.617771240028406
2017-05-09,-0.6713696095656251
2017-05-10,0.6267227334178084
2017-05-11,-0.7009267919399146
2017-05-12,0.736293724361627
2017-05-15,-0.6534169247455756
2017-05-16,-0.7172743435399054
2017-05-17,0.6107834446692217
2017-05-18,-0.6395736424012108
2017-05-19,-0.7060214185638607
2017-05-22,0.8034741894516642
2017-05-23,0.8666383087136008
2017-05-24,-0.9064249124343715
2017-05-25,0.8902467880361864
2017-05-26,-0.7727676272416798
2017-05-29,-0.7727676272416798
2017-05-30,0.8215664063137205
2017-05-31,-0.8457431927427306
2017-06-01,-0.746423301679619
2017-06-02,0.7514280121310167
2017-06-05,-0.7304683123997695
2017-06-06,0.6915897174055025
2017-06-07,-0.7264938518526136
2017-06-08,-0.5684267190838962
2017-06-09,-0.6011270709267179
2017-06-12,0.546992656628015
2017-06-13,0.5952900217106625
2017-06-14,0.6042723376054361
2017-06-15,-0.5077175160010954
2017-06-16,0.5032063049084363
2017-06-19,-0.5927990355801112
2017-06-20,-0.6139359685510837
2017-06-21,0.5361089597066919
2017-06-22,0.48179929727130366
2017-06-23,-0.43876764509074195
2017-06-26,0.47682486960070347
2017-06-27,-0.42737145828946016
2017-06-28,0.38006100622141314
2017-06-29,-0.4213552879896135
2017-06-30,0.374434974825597
2017-07-03,-0.483634251383938
2017-07-04,0.483634251383938
2017-07-05,-0.5734256133327569
2017-07-06,0.4452657272147631
2017-07-07,-0.38332511252221235
2017-07-10,0.3195700289428027
2017-07-11,0.31995273854846806
2017-07-12,0.43857417329663445
2017-07-13,-0.43333114929373756
2017-07-14,0.4559394891982189
2017-07-17,-0.5159393090581084
2017-07-18,0.3954026617943569
2017-07-19,-0.4534467705156434
2017-07-20,0.6005381724557464
2017-07-21,-0.4906086807417096
2017-07-24,-0.3818541666613373
2017-07-25,-0.47467005638246496
2017-07-26,0.63666888268589
2017-07-27,0.5747878762243355
2017-07-28,-0.5698913000640211
2017-07-31,0.596652970841905
2017-08-01,-0.5732710635046311
2017-08-02,0.49057882566717415
2017-08-03,-0.590668202869957
2017-08-04,-0.5476191128848502
2017-08-07,0.6554644620423441
2017-08-08,0.6112195618093614
2017-08-09,0.6715645762734229
2017-08-10,-0.6796011678312225
2017-08-11,0.5561575803144077
2017-08-14,-0.6354373033093832
2017-08-15,-0.588356487430806
2017-08-16,0.5912312704445197
2017-08-17,0.48102133229968796
2017-08-18,0.4110830614552166
2017-08-21,-0.48223380945632893
2017-08-22,0.42590616216326377
2017-08-23,0.494740895123602
2017-08-24,-0.5407207143299617
2017-08-25,0.44070345353715434
2017-08-28,0.3902333281390846
2017-08-29,0.2293048746536649
2017-08-30,-0.3179114662814341
2017-08-31,0.36710073897643897
2017-09-01,-0.3806836128055602
2017-09-04,0.3806836128055602
2017-09-05,0.4109466693398556
2017-09-06,0.5190188657127641
2017-09-07,-0.5105853170295662
2017-09-08,0.465080365923441
2017-09-11,-0.39548717302382214
2017-09-12,0.5069019107287134
2017-09-13,0.5061141045056836
2017-09-14,-0.606486858676049
2017-09-15,0.576915505672385
2017-09-18,-0.5889514021776566
2017-09-19,0.6184748549709108
2017-09-20,-0.6095547848724627
2017-09-21,-0.750025498338664
2017-09-22,0.6720193940306448
2017-09-25,-0.7435953043286931
2017-09-26,0.9565040795848124
2017-09-27,-1.0015115922785767
2017-09-28,0.9661589698453312
2017-09-29,0.8726541190115461
2017-10-02,-0.9531005180386074
2017-10-03,0.9495427393436161
2017-10-04,0.906586281463212
2017-10-05,-0.9724566317051369
2017-10-06,-1.08040174508724
2017-10-09,1.0138478994255826
2017-10-10,-0.960636752913541
2017-10-11,1.0029030317808483
2017-10-12,-1.0358733915956981
2017-10-13,0.9644926641600737
2017-10-16,-1.0872961879904302
2017-10-17,-1.184390177522526
2017-10-18,-1.1967610206396455
2017-10-19,1.1203318520573269
2017-10-20,-1.166492436454325
2017-10-23,1.2720007171561183
2017-10-24,-1.2321680474969028
2017-10-25,-1.2409581948606536
2017-10-26,1.2227071530575624
2017-10-27,-1.442659944017078
2017-10-30,1.5978046229131553
2017-10-31,-1.5878219953677282
2017-11-01,-1.5713370611301518
2017-11-02,1.6375967421950195
2017-11-03,-1.7139258990806323
2017-11-06,-1.8966482587628268
2017-11-07,-2.0652445478124015
2017-11-08,2.0121739402492524
2017-11-09,-1.9786734657832832
2017-11-10,1.9300415748394668
2017-11-13,1.8891889609581742
2017-11-14,-1.8220060490748202
2017-11-15,1.6786913486974053
2017-11-16,-1.6435440941922888
2017-11-17,1.672914367556567
2017-11-20,-1.7659186264773745
2017-11-21,1.7623566786543718
2017-11-22,-1.7926832445086704
2017-11-23,1.7926832445086704
2017-11-24,1.7658745357033236
2017-11-27,-1.7789103090066871
2017-11-28,-1.7789103090066871
2017-11-29,-0.6312099585214244
2017-11-30,0.5895704852911633
2017-12-01,-0.6216846505678516
2017-12-04,0.655995924646834
2017-12-05,0.6342606174632064
2017-12-06,0.6618776307675498
2017-12-07,-0.6580400275824241
2017-12-08,-0.6400474242903907
2017-12-11,0.7193823734355254
2017-12-12,-0.7513366790854387
2017-12-13,0.7205235707176355
2017-12-14,-0.7310363215487626
2017-12-15,-0.7934563828309277
2017-12-18,0.8597610942262536
2017-12-19,-0.8317733114485982
2017-12-20,-0.6863623067639106
2017-12-21,0.6585820101304658
2017-12-22,0.6994733249986134
2017-12-25,-0.6994733249986134
2017-12-26,0.6559150889169906
2017-12-27,0.7715666887797377
2017-12-28,0.8053286862391786
2017-12-29,-0.7920265690642359
2018-01-01,-0.7920265690642359
2018-01-02,-0.7863570082342596
2018-01-03,-0.8166343422412464
2018-01-04,-0.9150443178567833
2018-01-05,0.9328055318195313
2018-01-08,-0.9458841729579818
2018-01-09,-0.9370991992214275
2018-01-10,-0.7504470739476216
2018-01-11,0.7913393491975625
2018-01-12,-0.9096411960209267
2018-01-15,0.9096411960209267
2018-01-16,0.9902614985884165
2018-01-17,-0.9631205878837324
2018-01-18,-0.90036620297914
2018-01-19,0.8496134011217444
2018-01-22,-0.8906334706889916
2018-01-23,1.0119806904801616
2018-01-24,-0.951856373972538
2018-01-25,-1.01510206262004
2018-01-26,1.0131922710145613
2018-01-29,-0.983590918341028
2018-01-30,0.8348423001095137
2018-01-31,0.8611167689901656
2018-02-01,-0.8473472858890541
2018-02-02,-0.7326495644693347
2018-02-05,0.3567330221666286
2018-02-06,-0.3682619524674582
2018-02-07,-0.02132058031314943
2018-02-08,-0.0632700527746004
2018-02-09,0.38747642121145387
2018-02-12,0.1976953607215921
2018-02-13,-0.13359508808913056
2018-02-14,-0.021961514578057506
2018-02-15,0.24039502167735882
2018-02-16,0.34456010617790356
2018-02-19,-0.34456010617790356
2018-02-20,-0.2825323034358975
2018-02-21,0.2513797276897549
2018-02-22,-0.14008786927529926
2018-02-23,0.2572230542765057
2018-02-26,0.439961607724337
2018-02-27,-0.4980946080595767
2018-02-28,-0.43084877778973407
2018-03-01,0.27918003451422035
2018-03-02,0.05499484406644628
2018-03-05,-0.12362487122695409
2018-03-06,-0.332262508154768
2018-03-07,0.25573616408502575
2018-03-08,-0.33633260244443874
2018-03-09,-0.41536442625009523
2018-03-12,0.5172709665526394
2018-03-13,0.49798870739942325
2018-03-14,-0.549123648984547
2018-03-15,0.545405011768399
2018-03-16,-0.5650183908937527
2018-03-19,-0.5109020113168377
2018-03-20,0.3873650328631275
2018-03-21,-0.40839251610951655
2018-03-22,0.38498299550479986
2018-03-23,-0.1032566413437449
2018-03-26,0.10878682763259906
2018-03-27,-0.2992266296822841
2018-03-28,0.15701541758002058
2018-03-29,-0.21638423350458424
2018-03-30,0.21638423350458424
2018-04-02,-0.26013702497089075
2018-04-03,0.1728541261730283
2018-04-04,0.14080035317261774
2018-04-05,-0.2697431881142872
2018-04-06,0.23678592045057245
2018-04-09,-0.21944286127156654
2018-04-10,0.3390140097200488
2018-04-11,0.3749403735509631
2018-04-12,-0.42124785211005733
2018-04-13,-0.5218503849268201
2018-04-16,0.5139106479077296
2018-04-17,0.65926691284527
2018-04-18,-0.7613760663021694
2018-04-19,-0.6229252311528313
2018-04-20,0.5475640099709564
2018-04-23,-0.4234237168845598
2018-04-24,0.5189665143779427
2018-04-25,0.2697451388806843
2018-04-26,0.3242069495853406
2018-04-27,-0.4800051784172281
2018-04-30,-0.5444553122571285
2018-05-01,-0.44642332183597366
2018-05-02,0.464087454427066
2018-05-03,0.41600169519791574
2018-05-04,-0.38156264703101184
2018-05-07,-0.5011227504091291
2018-05-08,-0.5317597994729213
2018-05-09,-0.5031603551913532
2018-05-10,0.5953762412873451
2018-05-11,-0.7238075646129098
2018-05-14,-0.7279321448966338
2018-05-15,-0.6646454588543353
2018-05-16,0.597209448447211
2018-05-17,0.5491226294353998
2018-05-18,0.5361129294943929
2018-05-21,0.600949947633601
2018-05-22,-0.6387769680817144
2018-05-23,0.6060807112500137
2018-05-24,0.6502042589717203
2018-05-25,-0.6905476991561007
2018-05-28,-0.6905476991561007
2018-05-29,0.6209347474063277
2018-05-30,-0.5581778614985805
2018-05-31,-0.6888619944646427
2018-06-01,-0.6544251830573893
2018-06-04,0.7160479194725499
2018-06-05,0.7642356778613242
2018-06-06,-0.7574197158130529
2018-06-07,0.7780371203891518
2018-06-08,0.8012574622851131
2018-06-11,-0.8019795854272468
2018-06-12,0.8354655472352769
2018-06-13,0.8740561078939859
2018-06-14,-0.9037287115429256
2018-06-15,0.9352160038571624
2018-06-18,-0.8867637129946725
2018-06-19,0.807128019867069
2018-06-20,-0.8878583766906776
2018-06-21,-0.8669604445627467
2018-06-22,0.7989513496210074
2018-06-25,0.7406539657010381
2018-06-26,-0.6822929180361162
2018-06-27,0.7086793581703776
2018-06-28,-0.657507641620154
2018-06-29,-0.7643123740768897
2018-07-02,-0.5986193037942542
2018-07-03,0.7285404201938912
2018-07-04,0.7285404201938912
2018-07-05,0.7315096691126137
2018-07-06,-0.8381023491509663
2018-07-09,-0.960231521190632
2018-07-10,1.0186871517167866
2018-07-11,0.9678296694117512
2018-07-12,-0.9817321681333746
2018-07-13,1.0571410784277506
2018-07-16,-1.026985196972932
2018-07-17,0.9899953280182792
2018-07-18,-1.0550345947851913
2018-07-19,0.9860705400807945
2018-07-20,0.9661692934215211
2018-07-23,-0.8713339358888856
2018-07-24,-0.8707179320785835
2018-07-25,0.9257314151457015
2018-07-26,-0.9248220920734449
2018-07-27,0.9389645804787383
2018-07-30,-0.8524027296833478
2018-07-31,0.903607705508527
2018-08-01,-0.8775654630697312
2018-08-02,0.812556498006227
2018-08-03,-0.8953805073968385
2018-08-06,0.9525348978560341
2018-08-07,-0.9890487572780158
2018-08-08,-0.9987431238831763
2018-08-09,1.000088337235049
2018-08-10,0.9801819499144413
2018-08-13,-0.9066639578620224
2018-08-14,-0.9104267527883111
2018-08-15,0.9196238234810753
2018-08-16,-0.8990470615875674
2018-08-17,-0.9644159624530493
2018-08-20,1.033558216992179
2018-08-21,-1.0491855961584466
2018-08-22,1.0778648396806922
2018-08-23,-1.120274903394827
2018-08-24,-1.1367319494711927
2018-08-27,1.1877660228147855
2018-08-28,-1.1952190847233821
2018-08-29,1.1679757830483375
2018-08-30,1.188267605293433
2018-08-31,1.146300590295676
2018-09-03,-1.146300590295676
2018-09-04,-1.146300590295676
2018-09-05,0.19359568414391803
2018-09-06,0.17055046688516495
2018-09-07,-0.18585560626746028
2018-09-10,0.22099119570268413
2018-09-11,0.2875816400241119
2018-09-12,0.19024108906929232
2018-09-13,0.1546203091599368
2018-09-14,-0.1879813949263071
2018-09-17,0.19078051635868543
2018-09-18,0.1843628248268147
2018-09-19,-0.09727627676397388
2018-09-20,-0.020800491272854993
2018-09-21,-0.048489556914253384
2018-09-24,0.03331926133831259
2018-09-25,-0.06593874587484305
2018-09-26,0.023670110631617725
2018-09-27,0.038078006668288866
2018-09-28,-0.02175001220832884
2018-10-01,0.09819498622788175
2018-10-02,0.10542966367474871
2018-10-03,-0.08095355342349198
2018-10-04,-0.2214974362500084
2018-10-05,0.164063958636944
2018-10-08,0.2708096051273339
2018-10-09,-0.2890587642890201
2018-10-10,-0.31821967715351296
2018-10-11,0.3278197271697739
2018-10-12,-0.20180627963942488
2018-10-15,0.19542416893045922
2018-10-16,-0.14372759164887727
2018-10-17,0.08586754106990435
2018-10-18,-0.049558659033881014
2018-10-19,0.02111494356847654
2018-10-22,-0.05986617257880911
2018-10-23,0.0967002835523697
2018-10-24,0.06482227108171656
2018-10-25,0.017596963753580885
2018-10-26,-0.047221603676101176
2018-10-29,-0.08505625187879162
2018-10-30,-0.043104150824361476
2018-10-31,-0.013225679880049857
2018-11-01,-0.012083613552016814
2018-11-02,0.1667983605216815
2018-11-05,-0.08325474852227133
2018-11-06,0.1530718367845446
2018-11-07,0.2822621577685541
2018-11-08,-0.350187806574531
2018-11-09,0.37568964500528185
2018-11-12,0.37767211487221736
2018-11-13,-0.41473278179969697
2018-11-14,-0.5265808149641725
2018-11-15,0.5073594339248233
2018-11-16,-0.5375837853573973
2018-11-19,-0.47218088084176446
2018-11-20,0.5652621183854766
2018-11-21,-0.7805400841239283
2018-11-22,0.7805400841239283
2018-11-23,0.7865556810787533
2018-11-26,-0.9290749147076279
2018-11-27,0.9460099992699806
2018-11-28,0.9562439177590539
2018-11-29,1.00267597759204
2018-11-30,-0.9629966192556534
2018-12-03,-0.9309694735730806
2018-12-04,1.0722907526184617
2018-12-05,-1.0722907526184617
2018-12-06,1.087685462262926
2018-12-07,-1.105889207696129
2018-12-10,1.0418624509473324
2018-12-11,-1.1936427840551265
2018-12-12,1.152906397984625
2018-12-13,1.2567689310604828
2018-12-14,1.2074610279070128
2018-12-17,-1.244239797901375
2018-12-18,-1.3179956713116394
2018-12-19,1.4906175247235423
2018-12-20,1.4322477281462356
2018-12-21,-1.3717540762654912
2018-12-24,1.4151192253999327
2018-12-25,-1.4151192253999327
2018-12-26,1.3311526292426255
2018-12-27,-1.3546477548526268
2018-12-28,1.403957721676668
2018-12-31,1.4184944698008888
2019-01-01,-1.4184944698008888
2019-01-02,1.3628051242677772
2019-01-03,-1.3739825206568113
2019-01-04,-1.4165355465426206
2019-01-07,-1.4430480655068325
2019-01-08,-1.4609498072917129
2019-01-09,1.4451852940178995
2019-01-10,1.3171576425567024
2019-01-11,-1.311607422024901
2019-01-14,-0.0
2019-01-15,1.3219212592700886
2019-01-16,-1.2519545674890757
2019-01-17,1.2614830034805729
2019-01-18,-1.2988768692809454
2019-01-21,1.2988768692809454
2019-01-22,1.2110275888548099
2019-01-23,-1.1154110568239843
2019-01-24,1.206566308859681
2019-01-25,-1.153454314333848
2019-01-28,1.1315650337056082
2019-01-29,1.2095023555306694
2019-01-30,-1.1594178996574493
2019-01-31,1.1194981214715596
2019-02-01,-1.132381875930304
2019-02-04,-1.0506349674480775
2019-02-05,1.1208227204884573
2019-02-06,1.2618558678203458
2019-02-07,-1.2609523530926405
2019-02-08,1.4060941715123718
2019-02-11,-1.4157581469823284
2019-02-12,1.4591774709767558
2019-02-13,-1.3342670372229064
2019-02-14,1.3272577072084855
2019-02-15,-1.248039545469448
2019-02-18,1.248039545469448
2019-02-19,1.2411939338774793
2019-02-20,-1.2435271477499232
2019-02-21,-1.1638675782821284
2019-02-22,1.1807351646786164
2019-02-25,-1.146947913371736
2019-02-26,1.2321029122976987
2019-02-27,-1.1854181653508409
2019-02-28,-1.1101940358559301
2019-03-01,-1.0431462174868922
2019-03-04,1.098209717836362
2019-03-05,1.0708848411649385
2019-03-06,1.0878616040857316
2019-03-07,1.0695848460088642
2019-03-08,-1.1185626809547315
2019-03-11,-1.1176527273433137
2019-03-12,-1.1355506063663379
2019-03-13,1.1315251684247678
2019-03-14,-1.072483507407862
2019-03-15,1.047410909871735
2019-03-18,-1.0315823034511684
2019-03-19,-0.994905261071074
2019-03-20,1.0526884440385413
2019-03-21,1.034307593162851
2019-03-22,-1.1311491909438667
2019-03-25,-1.1406602092261693
2019-03-26,-1.1732591304955664
2019-03-27,1.263795103351321
2019-03-28,-1.345737359858266
2019-03-29,-1.3160484013987848
2019-04-01,-1.2106900477350222
2019-04-02,1.0776855866601833
2019-04-03,1.022900730152119
2019-04-04,0.984335522591275
2019-04-05,-1.011961764492694
2019-04-08,0.9563681498381137
2019-04-09,-0.0
2019-04-10,-0.9702616721190453
2019-04-11,-0.9919532593135885
2019-04-12,-1.0203115057869359
2019-04-15,1.015897257020963
2019-04-16,-1.0196563926611721
2019-04-17,-0.9737353074136074
2019-04-18,0.9999178883381081
2019-04-19,-0.9999178883381081
2019-04-22,-0.9812236678356496
2019-04-23,0.9221852906843406
2019-04-24,0.9440325268083658
2019-04-25,-0.9730980732512936
2019-04-26,1.041915713015721
2019-04-29,-1.142451261049099
2019-04-30,1.0805605248702013
2019-05-01,1.0583995803180717
2019-05-02,-1.0352913038071574
2019-05-03,1.1658800203595443
2019-05-06,1.2190225213144643
2019-05-07,-1.1433071049137837
2019-05-08,1.132148448888891
2019-05-09,-1.052578054157595
2019-05-10,-1.1037956152175685
2019-05-13,1.119854166892438
2019-05-14,-1.1417271652043721
2019-05-15,1.1812876342744452
2019-05-16,-1.1242418475103064
